gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chromosome_name,gene_name,start_position,end_position,strand,transcript_biotype,transcript_length,description,sig
GSBRNA2T00036364001,19.7139633702458,4.13429093506664,1.13322524542322,3.64825170614924,0.0002640309005322,0.0022658442461405,LK034157,BnaA02g35940D,4741,5265,-1,protein_coding,312,BnaA02g35940D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JDG3],yes
GSBRNA2T00036374001,9.45540046549018,6.58253349773595,2.27857407053974,2.88888282494004,0.0038661310917792,0.0216338070330648,LK034157,BnaA02g36020D,31805,34157,-1,protein_coding,1673,BnaA02g36020D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JAM8],yes
GSBRNA2T00036396001,45.1130075511065,2.2872570627654,0.810251896827695,2.8228962767264,0.0047591965984974,0.0256069712720955,LK034160,BnaCnng40440D,32374,32898,1,protein_coding,525,BnaCnng40440D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JAP1],yes
GSBRNA2T00036422001,52.9941927517652,-1.59342427673075,0.493493808748364,-3.22886376380712,0.0012428308573475,0.0084658223860799,LK034165,BnaA08g31270D,24882,28190,-1,protein_coding,2635,BnaA08g31270D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JDI9],yes
GSBRNA2T00036455001,254.994439932645,-4.69741468078523,0.72975712952592,-6.43695620190359,1.21893087185981e-10,3.8505211938154605e-09,LK034169,BnaCnng40580D,31526,34041,-1,protein_coding,1413,BnaCnng40580D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JCU8],yes
GSBRNA2T00036494001,76.19840753584,-1.18649024432252,0.463593473369898,-2.55933336528193,0.0104873119943969,0.0480989131087381,LK032195,BnaA02g18610D,12865,20962,-1,protein_coding,1674,BnaA02g18610D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GNB8],yes
GSBRNA2T00036496001,97.5743026298213,-1.68234165116917,0.499169800718848,-3.370279309258,0.0007509202813903,0.0055360631187492,LK032195,BnaA02g18630D,37316,38243,-1,protein_coding,928,BnaA02g18630D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQ96],yes
GSBRNA2T00036577001,88.8328417511685,-1.06889116724293,0.409027399612249,-2.61325077062373,0.0089685469293957,0.0425174783668463,LK032195,BnaA02g19130D,498738,499175,-1,protein_coding,438,BnaA02g19130D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQF5],yes
GSBRNA2T00036606001,7.75417408264093,6.29187583800532,2.17514859102207,2.89261886014365,0.0038204459586276,0.0214194285873461,LK032196,BnaA05g18100D,44588,49185,1,protein_coding,752,BnaA05g18100D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GP00],yes
GSBRNA2T00036612001,192.953278617506,-3.37045323351226,0.282517968080397,-11.9300491094893,8.25247955014815e-33,1.71806484668767e-30,LK032196,BnaA05g18070D,114756,115841,1,protein_coding,688,BnaA05g18070D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GK28],yes
GSBRNA2T00036661001,719.775217852272,3.47037439231428,0.199750066605868,17.3735831546017,1.3079711856149602e-67,1.04980176778062e-64,LK032197,BnaC09g36510D,30322,34157,1,protein_coding,2718,Poly [ADP-ribose] polymerase [Source:UniProtKB/TrEMBL;Acc:A0A078GP25],yes
GSBRNA2T00036695001,275.92683417248,2.46272310315955,0.279766916191493,8.80276744900703,1.3348297021009299e-18,1.04255156208008e-16,LK032197,BnaC09g36370D,213523,215057,1,protein_coding,1514,Arogenate dehydratase [Source:UniProtKB/TrEMBL;Acc:A0A078GNQ5],yes
GSBRNA2T00036697001,200.114385930702,-1.06856106118706,0.285150875282791,-3.74735325685864,0.0001787103219122,0.0016214712072479,LK032197,BnaC09g36350D,229647,231492,1,protein_coding,953,BnaC09g36350D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQM5],yes
GSBRNA2T00036715001,95.6669225560102,1.11815808531161,0.396989266732019,2.81659525587729,0.0048535647833705,0.0260054661076617,LK032197,BnaC09g36220D,339536,341983,-1,protein_coding,1966,BnaC09g36220D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GNS0],yes
GSBRNA2T00036827001,7.47934845974122,-6.52432186034918,2.46003698068988,-2.65212348902151,0.0079987281638093,0.0388065234442223,LK032198,BnaC06g12330D,553999,555991,-1,protein_coding,1830,BnaC06g12330D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GPC7],yes
GSBRNA2T00036835001,42.5846437049132,-1.88274552802736,0.71450801766689,-2.63502365470322,0.0084131419857154,0.0403930144027279,LK032199,BnaA02g10430D,35188,36378,1,protein_coding,822,BnaA02g10430D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQY9],yes
GSBRNA2T00036845001,45.0800307585665,-3.2622073779393,0.774267928375143,-4.21327974256312,2.51689019020709e-05,0.0002914900032512,LK032199,BnaA02g10530D,86693,89115,1,protein_coding,594,BnaA02g10530D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQZ7],yes
GSBRNA2T00036886001,21.3858652600828,5.8746958640111,1.4299783328341,4.10824117339451,3.98683666257465e-05,0.0004378700928707,LK032199,BnaA02g10880D,318442,319434,1,protein_coding,993,BnaA02g10880D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GR28],yes
GSBRNA2T00036888001,92.7210273719642,1.44711834852665,0.402270427394623,3.59737691358317,0.0003214425245822,0.0026863505352778,LK032199,BnaA02g10900D,327315,330767,-1,protein_coding,2451,BnaA02g10900D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GKL1],yes
GSBRNA2T00036893001,16278.4196439549,2.86231435653152,0.0808625194898004,35.3972937597197,1.87928142587672e-274,2.29268575394107e-270,LK032199,BnaA02g10950D,368604,373877,1,protein_coding,1551,BnaA02g10950D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GKL6],yes
GSBRNA2T00036935001,228.339426197939,-1.182736883485,0.229657193100032,-5.15001018483158,2.6047231433108e-07,4.76561208814684e-06,LK032200,BnaA08g07440D,23300,26852,-1,protein_coding,1715,BnaA08g07440D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GP73],yes
GSBRNA2T00036966001,57.1592176284327,1.82732367542938,0.541258158299401,3.37606675744291,0.0007353007566082,0.0054376124526913,LK032200,BnaA08g07670D,162902,165112,1,protein_coding,1574,BnaA08g07670D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GPJ0],yes
GSBRNA2T00036968001,7.60199700990084,6.26656769520923,2.18143692767338,2.87267883646439,0.004070076447442,0.0225516026176326,LK032200,BnaA08g07690D,168728,173719,-1,protein_coding,2084,BnaA08g07690D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GP92],yes
GSBRNA2T00036985001,7.0703080868899,-6.44252546605193,2.23990776950073,-2.87624586769836,0.0040243610789355,0.0223414016873468,LK032200,BnaA08g07800D,244191,244469,-1,protein_coding,279,BnaA08g07800D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GPL9],yes
GSBRNA2T00036989001,6.87370708318224,6.12068153249067,2.25566325446834,2.7134730861825,0.0066581976502642,0.0335711190666613,LK032200,BnaA08g07830D,270637,274753,-1,protein_coding,1959,BnaA08g07830D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GKS5],yes
GSBRNA2T00037001001,93.3675762443816,2.02341718021782,0.476046990861647,4.25045682266666,2.1333495937009e-05,0.0002526348123979,LK032200,BnaA08g07920D,342157,343409,1,protein_coding,1253,BnaA08g07920D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GPK9],yes
GSBRNA2T00037025001,7.275542656112,6.20000474158479,2.197769371319,2.82104429267928,0.0047867593230428,0.0257189757725966,LK032200,BnaA08g08060D,499859,501647,1,protein_coding,1131,BnaA08g08060D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GR98],yes
GSBRNA2T00037051001,11.4014434193978,6.85001683604119,1.8712801167628,3.66060472436981,0.0002516206831905,0.00217306781271,LK032201,BnaA09g36190D,48367,49221,1,protein_coding,477,BnaA09g36190D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GRB1],yes
GSBRNA2T00037087001,59.359175007161,-1.71263917084242,0.518804588241597,-3.30112572181972,0.000962977213443,0.0068255457869871,LK032201,BnaA09g35870D,188800,189520,1,protein_coding,450,BnaA09g35870D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GKW9],yes
GSBRNA2T00037110001,97.6051509792595,1.3591388568662,0.491734686879882,2.76396783291841,0.0057103168313233,0.0296597084804063,LK032201,BnaA09g35660D,290597,292850,-1,protein_coding,1508,BnaA09g35660D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GPG9],yes
GSBRNA2T00037120001,64.7237743882629,-1.71477229783572,0.49113351210911,-3.49145854550191,0.0004803910064214,0.003782152311539,LK032201,BnaA09g35560D,326635,328403,1,protein_coding,1054,Ferritin [Source:UniProtKB/TrEMBL;Acc:A0A078GPH7],yes
GSBRNA2T00037127001,10.3823079298509,-4.495694340965,1.73025552305478,-2.59828347955671,0.0093691111239093,0.0439992616404145,LK032201,BnaA09g35510D,413390,417998,1,protein_coding,1866,BnaA09g35510D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GPI3],yes
GSBRNA2T00037139001,330.187666591317,-1.15643870385656,0.200280383927672,-5.77409869692573,7.7366080669641e-09,1.8528675126688e-07,LK032201,BnaA09g35400D,483786,485496,-1,protein_coding,1333,BnaA09g35400D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GPY2],yes
GSBRNA2T00037140001,66.5534854215509,1.46059813104107,0.5575969595379,2.61945139057343,0.0088071323502805,0.0418888659982243,LK032201,BnaA09g35390D,486206,486811,-1,protein_coding,606,BnaA09g35390D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GRI6],yes
GSBRNA2T00037151001,28.043443522684,2.48125608622285,0.942690686396024,2.63209992633838,0.0084858900157635,0.0406654729414376,LK032201,BnaA09g35320D,516648,518802,-1,protein_coding,1810,BnaA09g35320D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GKZ5],yes
GSBRNA2T00037256001,6852.18280773712,-1.50563412578997,0.0980003532679989,-15.3635581462911,2.87360730013768e-53,1.53760676930788e-50,LK032203,BnaC04g50850D,66226,68233,1,protein_coding,1752,BnaC04g50850D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GL49],yes
GSBRNA2T00037268001,242.999853085145,2.2104668224173,0.233843839873428,9.45274771237827,3.30050729435417e-21,3.18556399443528e-19,LK032203,BnaC04g50740D,112915,113984,-1,protein_coding,982,BnaC04g50740D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GPT4],yes
GSBRNA2T00037317001,97.6628969544583,1.80305641619343,0.372214521884138,4.84413237577733,1.27166132175394e-06,2.01480698612125e-05,LK032203,BnaC04g50300D,327176,329619,1,protein_coding,1314,BnaC04g50300D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GLA4],yes
GSBRNA2T00037324001,74.9527826499622,1.21422372014684,0.466788475514719,2.60122900165421,0.0092890423581911,0.0436938845471394,LK032203,BnaC04g50270D,346969,350043,1,protein_coding,1365,BnaC04g50270D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GRY3],yes
GSBRNA2T00037349001,652.178558013707,-1.01269590722878,0.140073194358161,-7.22976235295497,4.83839956235515e-13,2.0872527220940697e-11,LK032203,BnaC04g50060D,501182,504088,1,protein_coding,1452,BnaC04g50060D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQB7],yes
GSBRNA2T00037358001,32.4166144994783,-2.29374403952681,0.868740796078036,-2.64030888140859,0.0082830496200104,0.0398751277540067,LK032203,BnaC04g50010D,535739,537601,1,protein_coding,1006,BnaC04g50010D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQC2],yes
GSBRNA2T00037375001,131.888265327025,-1.3503805063456,0.293034923779281,-4.60825791318557,4.06056787132143e-06,5.76426761886748e-05,LK032204,BnaC03g64520D,54166,56527,1,protein_coding,1270,3-hydroxyisobutyrate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A078GQD4],yes
GSBRNA2T00037387001,372.603364618154,-1.21112142075116,0.23332634791247,-5.19067577059705,2.09532215372848e-07,3.89791265798365e-06,LK032204,BnaC03g64590D,115361,117152,-1,protein_coding,1051,Derlin [Source:UniProtKB/TrEMBL;Acc:A0A078GQD3],yes
GSBRNA2T00037398001,31.451803936626,2.22900641755712,0.717718374365119,3.10568392446252,0.0018983951825275,0.0120487158192692,LK032204,BnaC03g64660D,183980,186915,1,protein_coding,627,BnaC03g64660D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQ43],yes
GSBRNA2T00037416001,71.8042266866434,1.73886244201428,0.445644463186501,3.90190518598808,9.54385424565563e-05,0.0009382080953089,LK032204,BnaC03g64760D,357087,358926,1,protein_coding,315,BnaC03g64760D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQ55],yes
GSBRNA2T00037435001,46.6054566980589,1.67029185904154,0.561909746836914,2.97252693772248,0.002953592908715,0.0174090456893139,LK032204,BnaC03g64840D,445963,449492,1,protein_coding,2440,BnaC03g64840D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQH1],yes
GSBRNA2T00037452001,453.753507051055,1.26590886067251,0.209223912844402,6.05049797349864,1.4439877973361902e-09,3.91997381618648e-08,LK032204,BnaC03g64900D,491553,493288,1,protein_coding,960,ER membrane protein complex subunit 3 [Source:UniProtKB/TrEMBL;Acc:A0A078GLH9],yes
GSBRNA2T00037501001,51.1602737108805,1.86902250257507,0.60218534871406,3.10373293964439,0.0019109573831249,0.0121139337531692,LK034179,BnaA10g29270D,28163,30848,1,protein_coding,1993,BnaA10g29270D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JDS4],yes
GSBRNA2T00037536001,20.3389162244746,-3.684912823509,1.27567423290987,-2.8886001836876,0.0038696074086632,0.0216433323235878,LK034183,BnaC05g49230D,20154,23271,-1,protein_coding,2983,BnaC05g49230D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JAW9],yes
GSBRNA2T00037552001,13.6374999800289,-7.39067111937831,1.71333149299851,-4.31362590927682,1.60598607040573e-05,0.0001967929777193,LK034185,BnaC07g50240D,19096,24180,-1,protein_coding,795,BnaC07g50240D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JDU1],yes
GSBRNA2T00037553001,7.60244377807208,-6.54732155439951,2.28648222256175,-2.86349112614746,0.0041900055033702,0.0231153247445132,LK034185,BnaC07g50250D,25174,25805,1,protein_coding,480,BnaC07g50250D protein [Source:UniProtKB/TrEMBL;Acc:A0A078J7P0],yes
GSBRNA2T00037574001,212.272105380492,-2.17523730912653,0.292202239734746,-7.44428691272577,9.746946013701471e-14,4.5559690413009594e-12,LK034188,BnaCnng40900D,30934,34094,1,protein_coding,2355,BnaCnng40900D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JAY8],yes
GSBRNA2T00037652001,340.463149567254,2.54561627103851,0.278264352959786,9.1481939528431,5.78932855300394e-20,5.0162393807484e-18,LK034201,BnaCnng41060D,32168,35311,1,protein_coding,1737,BnaCnng41060D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JD82],yes
GSBRNA2T00037743001,16.3288879949895,-3.69026905876332,1.38746321826479,-2.65972388325976,0.0078204734856908,0.0381144984143221,LK034215,BnaC01g41160D,28811,29272,-1,protein_coding,157,BnaC01g41160D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JAQ3],yes
GSBRNA2T00037780001,114.464734390802,1.40405437786402,0.321191993634695,4.37138660268385,1.23459965984278e-05,0.0001553731063559,LK034221,BnaA08g31190D,15696,17378,-1,protein_coding,1352,BnaA08g31190D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JB86],yes
GSBRNA2T00037828001,12.9619616806073,7.03172700906947,1.89877852675634,3.70328972546456,0.0002128215914598,0.0018833460405426,LK034229,BnaC07g48380D,2076,3416,-1,protein_coding,831,BnaC07g48380D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JDK1],yes
GSBRNA2T00037856001,149.085394719238,3.3490399275607,0.391928978664826,8.54501736250733,1.28516951360961e-17,9.17963175183523e-16,LK034234,BnaA01g36920D,159,1498,-1,protein_coding,1340,S-adenosylmethionine synthase [Source:UniProtKB/TrEMBL;Acc:A0A078JDL6],yes
GSBRNA2T00037959001,26.5420162519322,-3.15453121567257,1.08990990103427,-2.89430457754266,0.0037999936520074,0.0213353859430575,LK034251,BnaCnng41470D,2793,3854,-1,protein_coding,996,BnaCnng41470D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JDS6],yes
GSBRNA2T00037992001,49.0844689589335,2.06870608289362,0.638930148456642,3.23776564291207,0.0012046972663662,0.0082475116218941,LK034255,BnaC02g47830D,23954,26543,1,protein_coding,2265,BnaC02g47830D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JDT4],yes
GSBRNA2T00038023001,38.6389726128123,1.7665225889695,0.687267005003311,2.57035850129455,0.0101593320023948,0.0469227752566122,LK034260,BnaA09g52250D,29081,34159,-1,protein_coding,2126,BnaA09g52250D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JBN4],yes
GSBRNA2T00038055001,51.5838422338807,1.52240328577483,0.558532030897632,2.72572243229835,0.0064160928998046,0.032592875649166,LK034266,BnaCnng41700D,15090,21560,1,protein_coding,3758,BnaCnng41700D protein [Source:UniProtKB/TrEMBL;Acc:A0A078J8J1],yes
GSBRNA2T00038063001,93.6442449365435,1.39626993338916,0.37946443440419,3.67958050029509,0.000233617936791,0.0020366529264421,LK034266,BnaCnng41730D,33497,34317,-1,protein_coding,647,BnaCnng41730D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JDW2],yes
GSBRNA2T00038075001,84.1979895658805,1.86772686434688,0.514376844081635,3.63104771499096,0.0002822729866387,0.0024021163381668,LK034270,BnaCnng41760D,32116,33667,1,protein_coding,1456,BnaCnng41760D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JDW8],yes
GSBRNA2T00038118001,245.019487745059,1.61925934674007,0.582542544172128,2.77964135484947,0.005441896335966,0.0285009216620237,LK032205,BnaC04g51120D,56582,57169,-1,protein_coding,588,BnaC04g51120D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQ88],yes
GSBRNA2T00038138001,114.671200681977,1.05473167501364,0.377428876644259,2.794517696662,0.0051977195872465,0.0274673565886211,LK032205,BnaC04g51210D,214133,214872,1,protein_coding,582,BnaC04g51210D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GLK8],yes
GSBRNA2T00038141001,17.9487819748737,-4.29697998021699,1.25043922292239,-3.43637651590499,0.0005895510338379,0.0045062289620828,LK032205,BnaC04g51240D,219479,221119,-1,protein_coding,531,BnaC04g51240D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GS96],yes
GSBRNA2T00038144001,49.5815361770758,5.06203773825604,1.73131798044747,2.92380590707418,0.003457802792414,0.0197419049545546,LK032205,BnaC04g51270D,233064,233839,-1,protein_coding,776,BnaC04g51270D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQA1],yes
GSBRNA2T00038154001,62.2493844605031,5.08680532995272,0.663234660101282,7.66969164303915,1.7241032485478902e-14,8.77135730259991e-13,LK032205,BnaC04g51320D,265452,265829,-1,protein_coding,378,BnaC04g51320D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQA6],yes
GSBRNA2T00038184001,372.044845435054,1.31369525853175,0.218908857482864,6.00110600200169,1.95977991072944e-09,5.19307622826173e-08,LK032205,BnaC04g51510D,440768,445605,1,protein_coding,3690,BnaC04g51510D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GLP0],yes
GSBRNA2T00038217001,140.47417774282,1.59367045008512,0.35925567783685,4.43603413502309,9.16313242472746e-06,0.0001190504610811,LK032206,BnaC01g32190D,58439,60796,1,protein_coding,1725,BnaC01g32190D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQF0],yes
GSBRNA2T00038224001,71.3994274531598,2.13150404028469,0.61529237389198,3.46421332480043,0.0005317846131928,0.0041259640829496,LK032206,BnaC01g32230D,82001,84055,-1,protein_coding,1524,BnaC01g32230D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GLW5],yes
GSBRNA2T00038226001,263.550507629531,-1.61753394926046,0.218808090392132,-7.39247779349307,1.44117574810155e-13,6.61476895849861e-12,LK032206,BnaC01g32250D,87029,89683,-1,protein_coding,1947,BnaC01g32250D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQX2],yes
GSBRNA2T00038280001,33.6368206860987,2.99714863988671,0.851292809805554,3.52070240152892,0.0004304053732122,0.0034404792767103,LK032206,BnaC01g32420D,440169,441446,-1,protein_coding,1278,BnaC01g32420D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQV0],yes
GSBRNA2T00038340001,109.458364550802,-2.34092085180195,0.427096930106871,-5.48100603583405,4.22914052376781e-08,9.0390099092261e-07,LK032207,BnaA09g28110D,236144,238402,1,protein_coding,1376,BnaA09g28110D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQI3],yes
GSBRNA2T00038341001,291.326860502979,1.05889814800927,0.224169013885427,4.72365974964978,2.31637844173412e-06,3.47764628519172e-05,LK032207,BnaA09g28100D,238816,241560,-1,protein_coding,1361,BnaA09g28100D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GR21],yes
GSBRNA2T00038367001,400.584033521404,1.8492297267239,0.191593075149056,9.65186098341621,4.82716435564531e-22,4.97385470489879e-20,LK032207,BnaA09g27890D,327741,334025,-1,protein_coding,3519,BnaA09g27890D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GSP4],yes
GSBRNA2T00038383001,152.686281603856,1.37595559428143,0.288715078434946,4.76579055635109,1.88114592181739e-06,2.88105226044379e-05,LK032207,BnaA09g27780D,403757,404446,-1,protein_coding,690,BnaA09g27780D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GR01],yes
GSBRNA2T00038385001,306.106539672341,-1.07635264756479,0.22809166474236,-4.71894774752327,2.37067697724223e-06,3.54955633124199e-05,LK032207,BnaA09g27760D,414084,420445,1,protein_coding,3302,BnaA09g27760D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQK0],yes
GSBRNA2T00038397001,303.967976540597,1.99569089314066,0.511195786094346,3.90396585306032,9.46291380791488e-05,0.0009317647770282,LK032207,BnaA09g27660D,491493,496091,1,protein_coding,889,BnaA09g27660D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GQK6],yes
GSBRNA2T00038408001,156.207979823341,1.4202962489237,0.298979688168726,4.75047739069876,2.0293698458209e-06,3.0885611583141e-05,LK032207,BnaA09g27580D,533446,540697,1,protein_coding,3204,BnaA09g27580D protein [Source:UniProtKB/TrEMBL;Acc:A0A078GR19],yes
