external_gene_name	ENTREZID	GO	GENENAME	GOTERM	Description_Ensembl	Uniprot_ID	PANTHER_Family_name	PANTHER_SF_name	Description_NCBI	ALIAS	lfc_HeatStress_SAHA	lfc_PE_SAHA	Crep1	Crep2	Crep3	Trep1	Trep2	Trep3	VMrep1	VMrep2	VMrep3	PErep1	PErep2
BnaA05g10820D	NA	NA	NA	NA	BnaA05g10820D protein	A0A078IE00	HOMEOBOX-LEUCINE ZIPPER PROTEIN MERISTEM L1	BNAC04G12430D PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.35	LFC PE-SAHA :  2.41	4.98875899923614	6.08841319194678	4.64363289655905	7.73860899324171	6.97695116866417	7.14485729147046	5.29499488428503	5.5125609017431	5.67512623201525	6.12444219101656	6.34041152657103
BnaA05g10880D	NA	NA	NA	NA	Hexosyltransferase	A0A078IE42	BETA-1,3-N-ACETYLGLUCOSAMINYLTRANSFERASE	BETA-1,3-GALACTOSYLTRANSFERASE 3-RELATED	NA	NA	LFC HeatStress-SAHA :  2.11	LFC PE-SAHA :  1.61	5.22605591224685	5.14225720375105	5.56410638323096	6.30885122216966	7.07517687579909	6.02156797264957	5.09646081618383	4.49322749143328	4.66966649109959	5.95170925274327	6.14532098647182
BnaA05g12030D	NA	NA	NA	NA	BnaA05g12030D protein	A0A078FF61	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	DISEASE RESISTANCE-LIKE PROTEIN DSC1	NA	NA	LFC HeatStress-SAHA :  -1.89	LFC PE-SAHA :  -1.83	6.39098686019347	7.29556033966386	7.60145421647643	5.82941646255754	4.797346481965	6.14582382870372	7.59574281554213	7.70420010597925	7.84984554075375	6.43869593033526	7.10368107400803
BnaA05g12410D	106451520	GO:0009228	phosphomethylpyrimidine synthase, chloroplastic	thiamine biosynthetic process	BnaA05g12410D protein	A0A078I3N6	THIAMINE BIOSYNTHESIS PROTEIN THIC	PHOSPHOMETHYLPYRIMIDINE SYNTHASE, CHLOROPLASTIC	phosphomethylpyrimidine synthase, chloroplastic	LOC106451520	LFC HeatStress-SAHA :  -1.42	LFC PE-SAHA :  -3.53	7.94447916024	8.07295356872098	7.91853182274093	4.82735061479956	5.04918411502052	5.4505798023972	6.82441125291026	6.05992071394733	6.27491695122664	7.64050644146682	6.16421697421984
BnaA05g13220D	106410770	NA	NA	NA	BnaA05g13220D protein	A0A078F5A5	BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN	AAI DOMAIN-CONTAINING PROTEIN	non-specific lipid transfer protein GPI-anchored 25	LOC106410770	LFC HeatStress-SAHA :  1.92	LFC PE-SAHA :  2.87	3.04479714941578	4.5394543368795	4.96077880295494	6.13082714556215	6.87147919757474	5.73387563557048	4.36892521320165	4.24299884011279	4.52736744700907	4.74873904512707	5.41017554011547
BnaA05g13800D	106361254	NA	NA	NA	BnaA05g13800D protein	NA	NA	NA	arabinogalactan protein 21-like	LOC106361254	LFC HeatStress-SAHA :  1.31	LFC PE-SAHA :  1.93	7.64951654330663	7.73146605081917	7.13748852598861	9.51304493293742	9.38920865571072	9.2011564323147	5.92208020790263	5.02191676535634	5.22497602005914	6.17758970174361	6.2550660105709
BnaA05g13800D	106402597	NA	NA	NA	BnaA05g13800D protein	NA	NA	NA	arabinogalactan protein 21	LOC106402597	LFC HeatStress-SAHA :  1.31	LFC PE-SAHA :  1.93	7.64951654330663	7.73146605081917	7.13748852598861	9.51304493293742	9.38920865571072	9.2011564323147	5.92208020790263	5.02191676535634	5.22497602005914	6.17758970174361	6.2550660105709
BnaA05g14120D	NA	NA	NA	NA	Pectinesterase	A0A078F517	PECTINESTERASE	PECTINESTERASE 1-RELATED	NA	NA	LFC HeatStress-SAHA :  1.51	LFC PE-SAHA :  1.67	8.2088747116219	8.31783482864841	7.90169427371309	9.56344387834092	10.0235908406082	9.68160518969523	6.18054495174508	5.77987758413203	5.51266287829901	6.91336399174759	6.82648825323944
BnaA05g14800D	NA	NA	NA	NA	BnaA05g14800D protein	A0A078ILH7	OS01G0750732 PROTEIN	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.51	LFC PE-SAHA :  1.58	4.77595963460546	6.56371076533508	5.37509545330769	7.2518443699539	7.03235100283787	6.94281635105322	4.70846119009397	5.06872551331641	4.66966649109959	5.43773704529307	5.674611274236
BnaA05g15540D	NA	NA	NA	NA	BnaA05g15540D protein	A0A078GVT5	ENDOPLASMIC RETICULUM-GOLGI INTERMEDIATE COMPARTMENT PROTEIN	PROTEIN DISULFIDE-ISOMERASE 5-LIKE PROTEIN (DUF1692)	NA	NA	LFC HeatStress-SAHA :  2.32	LFC PE-SAHA :  3.53	5.17069618060585	4.5394543368795	4.54902082361061	6.95116797061105	7.96577092535507	7.21383360624576	3.77001888038585	3.90386714924968	3.85050766058481	4.15835430811467	4.57086062586785
BnaA05g16680D	NA	NA	NA	NA	Auxin-responsive protein	A0A078FCN4	AUXIN-RESPONSIVE PROTEIN IAA17	AUXIN-RESPONSIVE PROTEIN IAA14	NA	NA	LFC HeatStress-SAHA :  2.05	LFC PE-SAHA :  4.76	4.17726116610648	3.04479714941578	3.04479714941578	6.60910879462789	5.44029557839798	5.70151747943004	4.60623612427588	4.49322749143328	4.31908671206833	5.02180883357318	5.47356943188111
BnaA05g17740D	NA	NA	NA	NA	BnaA05g17740D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  9.02	LFC PE-SAHA :  7.39	3.04479714941578	3.04479714941578	3.04479714941578	5.98825062063713	5.7956938027163	5.76548973286807	3.04479714941578	3.04479714941578	3.04479714941578	4.58482290087834	4.50544428117223
BnaA05g17780D	NA	NA	NA	NA	BnaA05g17780D protein	A0A078GE70	GDSL-LIKE LIPASE/ACYLHYDROLASE-RELATED	BNAA05G17780D PROTEIN	NA	NA	LFC HeatStress-SAHA :  8.98	LFC PE-SAHA :  6.55	3.04479714941578	3.04479714941578	3.04479714941578	6.07552709098972	3.04479714941578	5.09081496952679	3.04479714941578	3.04479714941578	3.04479714941578	4.89280995300096	4.63270133837249
BnaA05g19140D	NA	NA	NA	NA	BnaA05g19140D protein	A0A078GFW9	TRANSCRIPTION TERMINATION FACTOR 2-RELATED	HELICASE-LIKE TRANSCRIPTION FACTOR CHR27	NA	NA	LFC HeatStress-SAHA :  -1.14	LFC PE-SAHA :  -1.25	8.02085664853258	8.47754584176662	7.88465741270505	6.64725285467373	7.31723121902965	6.98293586925299	8.72119546743425	8.50930983328222	8.6047492116586	8.31500717064902	7.87290339130875
BnaA05g20600D	106428381	GO:0009809	cinnamyl alcohol dehydrogenase 4	lignin biosynthetic process	BnaA05g20600D protein	A0A078IAG3	ALDEHYDE REDUCTASE	CINNAMYL ALCOHOL DEHYDROGENASE 4	cinnamyl alcohol dehydrogenase 4	CADa-1	LFC HeatStress-SAHA :  1.74	LFC PE-SAHA :  2.05	8.03565768414782	7.85739420536209	8.60459201775542	10.2575865366649	10.0796677723984	10.254913417683	6.35205068612616	5.83281957919648	5.56347197548839	7.38531172793864	6.82648825323944
BnaA05g21770D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.47	LFC PE-SAHA :  5.68	3.62182492860105	3.04479714941578	3.04479714941578	4.58877875510892	6.14042845595419	4.58694818651906	3.85355218784927	4.28914700621597	3.67208706728661	4.82290673538765	4.80070380288271
BnaA05g21970D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  3.48	LFC PE-SAHA :  4.16	3.04479714941578	4.43668789675166	3.04479714941578	5.64993598543226	6.51395572017827	5.73387563557048	4.06016227015429	3.90386714924968	3.67208706728661	5.24621052737432	5.27356798700121
BnaA05g22510D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.83	LFC PE-SAHA :  -1.8	8.44885902394314	8.40873851715596	8.44535500915604	7.30032962375058	6.23873923465275	6.65863635789916	9.2936680943377	9.22158894809593	9.34741193596754	8.64337878000921	7.97156270232079
BnaA05g24630D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -3.04	LFC PE-SAHA :  -3.13	7.40900536104745	6.70517727080746	4.20275955693784	3.04479714941578	4.40197323577749	5.14157668702812	6.37092337127836	6.71086390275559	6.7161404560073	5.82337792597774	5.47356943188111
BnaA05g25320D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.9	LFC PE-SAHA :  -2.75	7.84713222083123	6.96798295569801	8.79883570599616	5.14390230740353	6.38303027679882	5.23749873693364	7.98081573999552	8.04637343862763	8.02995483421086	7.59296480914853	7.34404266279918
BnaA05g25550D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  5.83	LFC PE-SAHA :  6.26	3.04479714941578	3.04479714941578	3.04479714941578	5.08660594512156	5.21986843812879	4.92513990118195	3.04479714941578	3.39981898719491	3.04479714941578	3.04479714941578	4.09871982702954
BnaA05g27110D	NA	NA	NA	NA	BnaA05g27110D protein	A0A078F1Z3	ANCIENT UBIQUITOUS PROTEIN	PLSC DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  -5.51	LFC PE-SAHA :  -6.97	6.3437613198929	3.04479714941578	4.73109565872812	3.04479714941578	3.04479714941578	3.04479714941578	4.36892521320165	4.45541895467629	4.11515593331477	4.01490366466994	4.57086062586785
BnaA05g28130D	NA	NA	NA	NA	BnaA05g28130D protein	A0A078F662	TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN	TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN P24DELTA6	NA	NA	LFC HeatStress-SAHA :  2.04	LFC PE-SAHA :  2.77	5.55976135851429	6.85132709075352	5.15473031937749	8.14201151889966	8.56139048575405	8.76631749462091	4.32372755123274	4.56517423546854	4.70266167133581	5.24621052737432	5.62013751388939
BnaA05g30640D	NA	NA	NA	NA	BnaA05g30640D protein	A0A078GDR7	F3E22.8 PROTEIN	BNAA05G30640D PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.97	LFC PE-SAHA :  1.24	6.3437613198929	7.54075467160418	6.88599522820929	8.05302362290267	8.50005986388047	7.79628763981593	6.13696210545198	5.68203223315322	6.07177698380207	7.59296480914853	7.58494201754728
BnaA05g30900D	NA	NA	NA	NA	BnaA05g30900D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -3.84	LFC PE-SAHA :  -3.61	6.19179491850798	6.30829452278654	5.76848049723004	4.39665247928927	3.04479714941578	4.21723010930665	6.71836473416164	6.61737632593341	6.81476669220111	4.82290673538765	5.80202164708509
BnaA05g31250D	NA	NA	NA	NA	BnaA05g31250D protein	A0A078GQP6	OS07G0645000 PROTEIN	OS07G0645000 PROTEIN	NA	NA	LFC HeatStress-SAHA :  2.12	LFC PE-SAHA :  2.9	6.68371371917325	7.21705708095223	6.96943639930808	9.57577317780098	9.72852330984927	9.83134127747573	5.57132686553293	5.66746709845357	5.04117836578696	6.69571548475828	6.77863382065038
BnaA05g31340D	NA	NA	NA	NA	BnaA05g31340D protein	A0A078GME1	LONG-CHAIN-FATTY-ACID--COA LIGASE	BNAC07G50530D PROTEIN	NA	NA	LFC HeatStress-SAHA :  2.24	LFC PE-SAHA :  3.57	5.89502822352457	5.5932884369366	5.60749994352812	8.62289825006329	8.78031445586988	9.08664934981762	5.41244865410283	5.46241322235363	5.26713387264048	6.56311616401659	6.72911810098214
BnaA05g33300D	NA	NA	NA	NA	BnaA05g33300D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.87	LFC PE-SAHA :  7.5	3.04479714941578	3.04479714941578	3.04479714941578	6.13082714556215	5.3346560849428	6.21541647657353	4.06016227015429	3.74960391636016	3.67208706728661	4.4931433673647	4.94816225677116
BnaA05g35520D	NA	NA	NA	NA	BnaA05g35520D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  6.07	LFC PE-SAHA :  6.16	3.04479714941578	3.04479714941578	3.04479714941578	5.35079009315009	5.29749270912109	3.9626020594795	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.52446393442785
BnaA05g35790D	NA	NA	NA	NA	BnaA05g35790D protein	A0A078IFS7	OLIGOPEPTIDE TRANSPORTER-RELATED	BNAA05G35790D PROTEIN	NA	NA	LFC HeatStress-SAHA :  3.87	LFC PE-SAHA :  3.61	3.04479714941578	4.72058515323672	5.02876453059171	6.82400774536822	7.38679120796604	7.15658633644327	3.77001888038585	3.54562306975176	3.67208706728661	5.08167960272366	4.6913979205875
BnaA05g36370D	NA	NA	NA	NA	BnaA05g36370D protein	A0A078JPK0	VQ MOTIF-CONTAINING PROTEIN	VQ DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  4.53	LFC PE-SAHA :  3.01	4.17726116610648	4.80164422160148	3.63531456763907	5.86267058034646	6.1606483259615	6.38576393445366	3.41026001838346	3.54562306975176	3.04479714941578	4.01490366466994	4.4359122367819
BnaA05g37180D	NA	NA	NA	NA	BnaA05g37180D protein	A0A078ILN9	GB|AAF00631.1	F20H23.8 PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.85	LFC PE-SAHA :  2.43	4.69585512241442	6.54230150895885	4.64363289655905	7.74736750370459	7.50095801308547	7.62146035294917	4.83232519040764	4.24299884011279	3.55830633970976	4.89280995300096	5.12111940270321
BnaA06g00610D	NA	NA	NA	NA	BnaA06g00610D protein	A0A078GHH4	KELCH REPEAT PROTEIN (AFU_ORTHOLOGUE AFUA_5G12780)	BNAC06G10450D PROTEIN	NA	NA	LFC HeatStress-SAHA :  7.2	LFC PE-SAHA :  6.23	3.04479714941578	3.04479714941578	3.04479714941578	4.75303539713144	4.90428228517263	5.4505798023972	3.04479714941578	3.04479714941578	3.04479714941578	4.01490366466994	3.52446393442785
BnaA06g00880D	106345937	GO:0006631	fatty-acid-binding protein 3, chloroplastic	fatty acid metabolic process	Chalcone-flavonone isomerase family protein	A0A078GC94	FATTY-ACID-BINDING PROTEIN 3, CHLOROPLASTIC	FATTY-ACID-BINDING PROTEIN 3, CHLOROPLASTIC	fatty-acid-binding protein 3, chloroplastic	LOC106345937	LFC HeatStress-SAHA :  1.27	LFC PE-SAHA :  1.67	7.37444277016495	6.49848961745003	6.53731411667682	8.52960955250997	8.55763283939648	8.04950624610437	6.33292261151637	6.5012687139606	6.33342119499574	7.03248982109656	7.26831167852298
BnaA06g01590D	106345736	GO:0009688	xanthoxin dehydrogenase	abscisic acid biosynthetic process	BnaA06g01590D protein	A0A078IU40	SHORT-CHAIN DEHYDROGENASE REDUCTASE	XANTHOXIN DEHYDROGENASE	xanthoxin dehydrogenase	LOC106345736	LFC HeatStress-SAHA :  1.37	LFC PE-SAHA :  1.17	7.56013461734408	7.03060518854555	5.76848049723004	7.82388318396316	8.0591404983838	8.19842468707117	5.55456847951157	5.02191676535634	4.63571211569232	6.04074197366926	5.84986192139691
BnaA06g02180D	NA	NA	NA	NA	BnaA06g02180D protein	A0A078GBZ0	ERYTHROID DIFFERENTIATION-RELATED FACTOR 1	ERYTHROID DIFFERENTIATION-RELATED FACTOR 1	NA	NA	LFC HeatStress-SAHA :  -1.5	LFC PE-SAHA :  -1.57	7.39757669452791	7.52998067191598	7.86741645272311	5.82941646255754	6.31272725218292	6.53778476578516	8.53072113076172	8.69218314821783	8.59886127659746	8.03834270046719	7.64600402150855
BnaA06g02640D	NA	NA	NA	NA	BnaA06g02640D protein	A0A078GDU1	HIV-INDUCED PROTEIN-7-LIKE PROTEASE	UBIQUITIN THIOESTERASE OTU1	NA	NA	LFC HeatStress-SAHA :  1.56	LFC PE-SAHA :  1.21	8.19575868609901	8.02009178796382	7.89320105239019	9.51304493293742	9.08960264714491	8.95223106277463	7.22058859076527	6.994032493874	7.30062294596079	8.48071958020272	8.56631163553886
BnaA06g02680D	NA	NA	NA	NA	BnaA06g02680D protein	A0A078GBU0	RAS GUANINE NUCLEOTIDE EXCHANGE FACTOR K	EXTRACELLULAR LIGAND-GATED ION CHANNEL PROTEIN (DUF3537)	NA	NA	LFC HeatStress-SAHA :  3.53	LFC PE-SAHA :  2.64	3.62182492860105	4.87761145319652	5.09329258127287	6.95116797061105	6.83451782640751	5.09081496952679	3.85355218784927	3.83089400393818	3.993384401036	5.4816128486022	5.19957053542378
BnaA06g05190D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -7.27	LFC PE-SAHA :  -7.37	5.55976135851429	6.05833963397596	5.09329258127287	3.04479714941578	3.04479714941578	3.04479714941578	5.89602469662094	5.04553625916517	5.54674644067817	5.4816128486022	4.6913979205875
BnaA06g05720D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.03	LFC PE-SAHA :  -1.35	8.49775935148637	7.6139925276457	7.76871159964169	6.96629606782691	6.5600963038313	6.85903272176225	8.57370923547076	8.70960281298508	8.75702403766931	8.42757172277981	8.12231166086024
BnaA06g09460D	NA	NA	NA	NA	BnaA06g09460D protein	A0A078I5T8	SPLICEOSOME ASSOCIATED PROTEIN 114/SWAP SPLICING FACTOR-RELATED	SPLICING FACTOR 3A SUBUNIT 1	NA	NA	LFC HeatStress-SAHA :  -1.43	LFC PE-SAHA :  -1.14	7.46482293214555	6.83385629868877	7.56980713778152	6.58964619012757	6.14042845595419	6.28172963160012	8.17420186458651	8.00744102118913	8.28844094966506	7.36279466678089	7.47702741020385
BnaA06g11860D	NA	NA	NA	NA	BnaA06g11860D protein	A0A078GLL1	LATE EMBRYOGENESIS ABUNDANT (LEA) HYDROXYPROLINE-RICH GLYCOPROTEIN FAMILY	OS05G0199100 PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.47	LFC PE-SAHA :  1.25	8.85129667260364	8.7566474758968	8.47409533042614	10.1346440539846	9.87002316117429	9.76224618855318	6.56344825070542	5.88380995088852	6.00099174612113	7.54379683751606	7.00332280555751
BnaA06g11960D	NA	NA	NA	NA	BnaA06g11960D protein	A0A078GLK3	HISTONE-LYSINE N-METHYLTRANSFERASE SETMAR	BNAA06G11990D PROTEIN	NA	NA	LFC HeatStress-SAHA :  8.12	LFC PE-SAHA :  6.55	3.04479714941578	3.04479714941578	3.04479714941578	5.25141760919298	5.17926036140153	5.36939798671334	3.04479714941578	3.04479714941578	3.04479714941578	3.84172258378235	4.28151411933627
BnaA06g12320D	106351424	GO:0010030	protein MOTHER of FT and TFL1	positive regulation of seed germination	BnaA06g12320D protein	A0A078GIA0	PHOSPHATIDYLETHANOLAMINE-BINDING PROTEIN	BNAA06G12320D PROTEIN	protein MOTHER of FT and TFL1	LOC106351424	LFC HeatStress-SAHA :  5.29	LFC PE-SAHA :  4.37	3.04479714941578	6.11785467681493	5.02876453059171	9.28274633340714	8.80904218627106	8.90795146727691	3.04479714941578	3.54562306975176	3.67208706728661	4.95896928886949	5.34362750664067
BnaA06g12320D	106351424	GO:0009737	protein MOTHER of FT and TFL1	response to abscisic acid	BnaA06g12320D protein	A0A078GIA0	PHOSPHATIDYLETHANOLAMINE-BINDING PROTEIN	BNAA06G12320D PROTEIN	protein MOTHER of FT and TFL1	LOC106351424	LFC HeatStress-SAHA :  5.29	LFC PE-SAHA :  4.37	3.04479714941578	6.11785467681493	5.02876453059171	9.28274633340714	8.80904218627106	8.90795146727691	3.04479714941578	3.54562306975176	3.67208706728661	4.95896928886949	5.34362750664067
BnaA06g14000D	NA	NA	NA	NA	BnaA06g14000D protein	A0A078GV39	FILAMENT-LIKE PLANT PROTEIN 4	FILAMENT-LIKE PLANT PROTEIN 4	NA	NA	LFC HeatStress-SAHA :  1.44	LFC PE-SAHA :  2.11	7.32702550120683	7.28277120599883	7.76871159964169	9.63116873305085	9.35498926968882	9.49161083585981	6.15892254853359	6.5012687139606	6.00099174612113	7.12916465554701	7.12293548046368
BnaA06g14390D	NA	NA	NA	NA	BnaA06g14390D protein	A0A078GVL2	UNCHARACTERIZED	TRNA PSEUDOURIDINE SYNTHASE PUS10	NA	NA	LFC HeatStress-SAHA :  -1.86	LFC PE-SAHA :  -1.37	6.86116406389814	6.62606903943339	6.49272092342928	5.72456224388293	5.2592534338024	5.76548973286807	7.79594226015947	7.88389747440092	7.83655235717473	6.89775043640622	6.4821411289076
BnaA06g14800D	NA	NA	NA	NA	BnaA06g14800D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  4.57	LFC PE-SAHA :  7.44	3.04479714941578	3.04479714941578	3.04479714941578	5.30203760858019	6.60478545523506	5.32687591895364	3.85355218784927	3.39981898719491	3.40885606564875	4.95896928886949	5.30906151160322
BnaA06g14950D	106347347	GO:0019438	indole glucosinolate O-methyltransferase 4	aromatic compound biosynthetic process	BnaA06g14950D protein	A0A078GSL0	O-METHYLTRANSFERASE	BNAA06G14950D PROTEIN	indole glucosinolate O-methyltransferase 4	LOC106347347	LFC HeatStress-SAHA :  3.79	LFC PE-SAHA :  3.88	3.04479714941578	3.04479714941578	4.54902082361061	6.30885122216966	6.11991307027231	5.36939798671334	3.85355218784927	3.65666953670018	3.04479714941578	5.02180883357318	4.50544428117223
BnaA06g14950D	106347347	GO:0032259	indole glucosinolate O-methyltransferase 4	methylation	BnaA06g14950D protein	A0A078GSL0	O-METHYLTRANSFERASE	BNAA06G14950D PROTEIN	indole glucosinolate O-methyltransferase 4	LOC106347347	LFC HeatStress-SAHA :  3.79	LFC PE-SAHA :  3.88	3.04479714941578	3.04479714941578	4.54902082361061	6.30885122216966	6.11991307027231	5.36939798671334	3.85355218784927	3.65666953670018	3.04479714941578	5.02180883357318	4.50544428117223
BnaA06g17360D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.44	LFC PE-SAHA :  -1.71	8.40964403012614	7.16222744558995	7.77796987354813	5.95790226408497	6.94265126723282	5.9413412622519	8.46046599922749	8.06274181001776	8.48216229290837	8.10758684544208	7.51390682217867
BnaA06g17630D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.93	LFC PE-SAHA :  -2.17	7.21423503242211	7.25684572601042	6.81554599270101	5.61103855243904	5.7693589619667	4.41809076006432	6.61171948840918	6.57206532655121	6.92603163824729	6.22880068180308	5.96270353617116
BnaA06g18230D	106419979	GO:0006412	40S ribosomal protein S15a-1	translation	BnaCnng38910D protein	NA	NA	NA	40S ribosomal protein S15a-1	LOC106419979	LFC HeatStress-SAHA :  3.66	LFC PE-SAHA :  3.43	3.04479714941578	3.04479714941578	4.73109565872812	5.82941646255754	5.40600248933863	6.38576393445366	3.56027631476723	3.04479714941578	3.04479714941578	3.61184319933665	3.86821440066085
BnaA06g18480D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.67	LFC PE-SAHA :  -1.69	9.07540057861454	8.8154094598622	8.80789348745982	6.62830865127095	7.62120919515596	7.53437547547778	9.32514815435534	9.27052225458151	9.52965325549849	8.75974228674748	8.41489854393656
BnaA06g19010D	NA	NA	NA	NA	BnaA06g19010D protein	A0A078HJQ8	ARYLACETAMIDE DEACETYLASE	CARBOXYLESTERASE 12-RELATED	NA	NA	LFC HeatStress-SAHA :  1.4	LFC PE-SAHA :  1.47	7.83024774754865	8.55917782542686	8.38609542688782	9.65227904219251	9.94956638698235	9.50767481578039	7.66561886449027	7.3285063199774	7.06398250163441	8.51679022430996	8.45710810368021
BnaA06g20110D	NA	NA	NA	NA	Probable pectinesterase/pectinesterase inhibitor 32	A0A078FJQ6	PECTINESTERASE	PECTINESTERASE/PECTINESTERASE INHIBITOR 32-RELATED	NA	NA	LFC HeatStress-SAHA :  1.71	LFC PE-SAHA :  2.53	5.37938549815169	6.76175270180289	7.15183159340122	8.53467296027809	9.33537796605965	8.85511045988272	5.37443768213122	4.75730598872782	4.44883190271105	5.85659106404774	5.70105594197825
BnaA06g20810D	NA	NA	NA	NA	BnaA06g20810D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  3.97	LFC PE-SAHA :  2.23	3.04479714941578	4.87761145319652	5.94640614319652	6.44538650273042	6.6622671377409	7.22501376415579	3.77001888038585	3.04479714941578	3.04479714941578	4.15835430811467	4.36157273551113
BnaA06g22030D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -2.32	LFC PE-SAHA :  -2.09	7.43159337919104	6.86858672257109	7.8323022042381	5.89514537497588	5.21986843812879	5.91353814228593	8.13371973376981	8.20715886352378	8.37138546995532	7.2071339917438	6.9823781885052
BnaA06g22340D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.67	LFC PE-SAHA :  8.05	3.04479714941578	3.04479714941578	3.04479714941578	6.33254244242609	6.5600963038313	6.21541647657353	6.41703209021367	5.7933045805633	5.86107501912387	4.15835430811467	4.85184798852204
BnaA06g24000D	NA	NA	NA	NA	BnaA06g24000D protein	A0A078F706	SERUM RESPONSE FACTOR HOMOLOG	FLOWERING LOCUS C-LIKE PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.43	LFC PE-SAHA :  2.75	6.2698244657658	5.41134419540304	6.27261212742493	8.48322010582477	8.48431055570791	8.45676876252505	5.25340931454813	5.09150153532888	4.9383095180987	5.68190105175893	5.82614864839722
BnaA06g24030D	NA	NA	NA	NA	BnaA06g24030D protein	A0A078F5Z6	ETHYLENE INSENSITIVE 3-LIKE 2 PROTEIN	ETHYLENE INSENSITIVE 3-LIKE 5 PROTEIN	NA	NA	LFC HeatStress-SAHA :  8.39	LFC PE-SAHA :  6.11	3.04479714941578	3.04479714941578	3.04479714941578	4.67379016929921	5.53822099559702	4.50574110114567	3.04479714941578	3.04479714941578	3.04479714941578	4.4931433673647	4.28151411933627
